timestamp,from_id,rssi,snr,portnum
2026-09-06T20:12:45.392123,!d1da85e4,-73,6.25,RANGE_TEST_APP
2026-09-06T20:12:46.828813,!05c8b12b,-84,6.25,RANGE_TEST_APP
2026-09-06T20:12:51.852324,!cae6820e,-79,5.5,RANGE_TEST_APP
2026-09-06T20:12:52.705624,!f96f5903,-87,5.25,RANGE_TEST_APP
2026-09-06T20:13:00.520222,!d1da85e4,-73,6.0,RANGE_TEST_APP
2026-09-06T20:13:02.039378,!05c8b12b,-85,5.5,RANGE_TEST_APP
2026-09-06T20:14:31.386751,!d1da85e4,-68,5.75,RANGE_TEST_APP
2026-09-06T20:14:32.681453,!05c8b12b,-76,6.5,RANGE_TEST_APP
2026-09-06T20:14:38.318961,!cae6820e,-77,6.0,RANGE_TEST_APP
2026-09-06T20:14:39.061404,!f96f5903,-87,5.5,RANGE_TEST_APP
2026-09-06T20:14:46.245692,!d1da85e4,-68,5.75,RANGE_TEST_APP
2026-09-06T20:14:47.756309,!05c8b12b,-75,5.75,RANGE_TEST_APP
2026-09-06T20:14:52.637643,!cae6820e,-80,6.0,RANGE_TEST_APP
2026-09-06T20:14:53.792689,!f96f5903,-82,6.0,RANGE_TEST_APP
2026-09-06T20:15:01.496204,!d1da85e4,-70,6.25,RANGE_TEST_APP
2026-09-06T20:15:02.751849,!05c8b12b,-80,6.5,RANGE_TEST_APP
2026-09-06T20:15:07.807891,!cae6820e,-77,5.75,RANGE_TEST_APP
2026-09-06T20:15:09.096793,!f96f5903,-84,5.75,RANGE_TEST_APP
2026-09-06T20:15:16.589916,!d1da85e4,-68,7.0,RANGE_TEST_APP
2026-09-06T20:15:17.896888,!05c8b12b,-86,5.0,RANGE_TEST_APP
2026-09-06T20:15:22.819344,!cae6820e,-77,6.0,RANGE_TEST_APP
2026-09-06T20:15:24.056266,!f96f5903,-85,6.25,RANGE_TEST_APP
2026-09-06T20:15:32.054552,!d1da85e4,-68,5.5,RANGE_TEST_APP
2026-09-06T20:15:32.970991,!05c8b12b,-88,5.0,RANGE_TEST_APP
2026-09-06T20:15:38.292317,!cae6820e,-72,5.75,RANGE_TEST_APP
2026-09-06T20:15:39.230078,!f96f5903,-86,6.5,RANGE_TEST_APP
