timestamp,from_id,rssi,snr,portnum
2026-08-27T13:43:02.221241,!d1da85e4,-102,2.25,RANGE_TEST_APP
2026-08-27T13:43:13.248779,!cae6820e,-87,5.75,RANGE_TEST_APP
2026-08-27T13:43:13.930073,!f96f5903,-91,5.0,RANGE_TEST_APP
2026-08-27T13:43:17.559305,!d1da85e4,-96,5.25,RANGE_TEST_APP
2026-08-27T13:43:28.189569,!cae6820e,-89,5.5,RANGE_TEST_APP
2026-08-27T13:43:28.856765,!f96f5903,-97,4.0,RANGE_TEST_APP
2026-08-27T13:43:32.317872,!d1da85e4,-93,4.75,RANGE_TEST_APP
2026-08-27T13:43:43.496365,!f96f5903,-94,4.75,RANGE_TEST_APP
2026-08-27T13:43:46.365891,!cae6820e,-93,5.0,RANGE_TEST_APP
2026-08-27T13:43:48.352874,!d1da85e4,-102,3.0,RANGE_TEST_APP
2026-08-27T13:43:58.600201,!f96f5903,-92,3.0,RANGE_TEST_APP
2026-08-27T13:44:03.983910,!d1da85e4,-91,5.25,RANGE_TEST_APP
2026-08-27T13:44:13.736581,!cae6820e,-98,4.75,RANGE_TEST_APP
2026-08-27T13:44:14.407992,!f96f5903,-91,5.0,RANGE_TEST_APP
2026-08-27T13:44:18.550048,!d1da85e4,-98,4.0,RANGE_TEST_APP
2026-08-27T13:44:28.530576,!cae6820e,-101,2.25,RANGE_TEST_APP
2026-08-27T13:44:29.197433,!f96f5903,-92,6.0,RANGE_TEST_APP
2026-08-27T13:44:33.675221,!d1da85e4,-92,6.25,RANGE_TEST_APP
2026-08-27T13:44:43.777850,!cae6820e,-88,5.0,RANGE_TEST_APP
2026-08-27T13:44:44.473305,!f96f5903,-100,3.5,RANGE_TEST_APP
2026-08-27T13:44:48.805233,!d1da85e4,-102,0.75,RANGE_TEST_APP
2026-08-27T13:45:01.172264,!cae6820e,-98,4.0,RANGE_TEST_APP
2026-08-27T13:45:03.939345,!d1da85e4,-102,1.75,RANGE_TEST_APP
2026-08-27T13:45:14.017159,!cae6820e,-100,2.75,RANGE_TEST_APP
2026-08-27T13:45:14.698763,!f96f5903,-117,-11.0,RANGE_TEST_APP
2026-08-27T13:45:18.809672,!d1da85e4,-103,1.5,RANGE_TEST_APP
2026-08-27T13:45:29.119451,!cae6820e,-99,4.25,RANGE_TEST_APP
2026-08-27T13:45:29.956617,!f96f5903,-101,3.0,RANGE_TEST_APP
2026-08-27T13:45:34.089122,!d1da85e4,-90,5.75,RANGE_TEST_APP
2026-08-27T13:45:44.040021,!cae6820e,-93,5.0,RANGE_TEST_APP
2026-08-27T13:45:44.722231,!f96f5903,-100,3.75,RANGE_TEST_APP
